UserID;Gender;Age;Occupation;Zip-code
4593;F;45-49;academic/educator;43202
4779;M;45-49;clerical/admin;4011
4917;M;45-49;other;27312
4795;M;45-49;self-employed;10962
1082;M;45-49;executive/managerial;48170
1140;F;45-49;artist;73069
1615;F;45-49;executive/managerial;10022
1786;M;45-49;academic/educator;85721
3720;M;45-49;executive/managerial;43065
560;M;45-49;scientist;81335
350;M;45-49;writer;8035
276;M;45-49;self-employed;1982
2028;M;45-49;doctor/health care;44131
3949;M;45-49;other;44266
4253;M;45-49;lawyer;3301
2416;M;45-49;executive/managerial;1531
2071;M;45-49;executive/managerial;1605
3959;F;45-49;academic/educator;3768
4948;M;45-49;artist;94618
2247;M;45-49;artist;60613
5867;F;45-49;clerical/admin;91306
3340;M;45-49;self-employed;48097
5024;F;45-49;academic/educator;14618
2033;F;45-49;writer;91436
3566;M;45-49;other;53818
1026;F;45-49;other;19130
391;M;45-49;lawyer;22122
5189;F;45-49;executive/managerial;80304
5009;F;45-49;self-employed;65441
816;M;45-49;other;92108
2580;F;45-49;academic/educator;12538
5409;M;45-49;academic/educator;60091
5769;M;45-49;sales/marketing;5602
4270;M;45-49;executive/managerial;13211
4190;M;45-49;technician/engineer;89108
4850;F;45-49;clerical/admin;44555
460;M;45-49;tradesman/craftsman;55313
2330;M;45-49;executive/managerial;48103
827;M;45-49;artist;55409
1461;F;45-49;other;94115
2610;M;45-49;executive/managerial;48322
3981;F;45-49;other;97701
945;M;45-49;executive/managerial;49345
4773;M;45-49;academic/educator;22314
5435;M;45-49;tradesman/craftsman;2557
4222;F;45-49;technician/engineer;55976
5737;M;45-49;scientist;93555
2669;M;45-49;other;24541
5440;F;45-49;artist;37923
3390;F;45-49;writer;2476
44;M;45-49;technician/engineer;98052
1392;M;45-49;clerical/admin;90006
4197;F;45-49;academic/educator;18042
2516;F;45-49;doctor/health care;37909
2178;M;45-49;sales/marketing;85251
2243;M;45-49;artist;86701
4774;M;45-49;sales/marketing;7458
3958;M;45-49;executive/managerial;46112
2569;M;45-49;other;45248
4421;M;45-49;other;90024
1891;M;45-49;academic/educator;91335
2493;M;45-49;artist;90631
1630;M;45-49;technician/engineer;91355
4816;F;45-49;doctor/health care;4240
3945;F;45-49;academic/educator;96778
411;F;45-49;academic/educator;43214
3261;M;45-49;writer;87505
4151;M;45-49;writer;43201
2867;M;45-49;technician/engineer;15204
4963;M;45-49;technician/engineer;94931
3089;M;45-49;self-employed;93448
1884;M;45-49;writer;93108
4200;M;45-49;executive/managerial;10543
2310;M;45-49;programmer;48130
105;M;45-49;programmer;90277
5538;M;45-49;programmer;55102
3119;M;45-49;academic/educator;37027
1078;F;45-49;homemaker;95661
1190;M;45-49;other;98031
103;M;45-49;executive/managerial;92104
4046;M;45-49;technician/engineer;53545
3421;M;45-49;executive/managerial;94501
1428;F;45-49;lawyer;40204
5447;M;45-49;artist;60626
3796;M;45-49;sales/marketing;2021
4709;M;45-49;other;6804
1788;M;45-49;artist;19104
256;M;45-49;self-employed;55076
5047;M;45-49;doctor/health care;23452
5125;M;45-49;other;10016
1066;M;45-49;programmer;2151
1768;M;45-49;self-employed;75067
3431;F;45-49;doctor/health care;48867
5892;M;45-49;artist;10920
1871;F;45-49;academic/educator;46774
3616;M;45-49;other;33759
1376;F;45-49;academic/educator;32750
125;M;45-49;sales/marketing;1701
656;F;45-49;self-employed;92106
2038;F;45-49;academic/educator;33301
233;F;45-49;writer;37919-4204
4447;M;45-49;customer service;32953
1565;M;45-49;technician/engineer;78731
1157;M;45-49;executive/managerial;30253
1552;M;45-49;writer;10021
2004;M;45-49;unemployed;53572
1985;M;45-49;programmer;92122
88;F;45-49;academic/educator;2476
1972;M;45-49;technician/engineer;92111
5481;M;45-49;programmer;55449
4905;F;45-49;academic/educator;60417
278;M;45-49;tradesman/craftsman;60482
481;M;45-49;executive/managerial;55115
4330;F;45-49;doctor/health care;85719
4869;F;45-49;doctor/health care;4578
2701;M;45-49;academic/educator;60115
3889;M;45-49;doctor/health care;66203
5961;F;45-49;other;78757
943;F;45-49;programmer;8033
5174;M;45-49;academic/educator;45208
2515;M;45-49;programmer;37914
3289;M;45-49;doctor/health care;95695
3258;M;45-49;doctor/health care;2339
5954;M;45-49;lawyer;70802
2829;M;45-49;writer;10013
660;M;45-49;self-employed;70507
3860;M;45-49;technician/engineer;44129
4275;F;45-49;self-employed;14468
4321;M;45-49;executive/managerial;80525
1877;F;45-49;writer;90069
1305;M;45-49;writer;94121
4276;F;45-49;other;96821
5014;M;45-49;other;92626
2013;M;45-49;other;60543
4112;M;45-49;tradesman/craftsman;47129
3529;F;45-49;academic/educator;97361
2740;M;45-49;technician/engineer;22181
3210;F;45-49;other;2115
2544;M;45-49;academic/educator;52001
3841;M;45-49;tradesman/craftsman;26101
4880;F;45-49;homemaker;95030
4049;M;45-49;lawyer;33133
4326;F;45-49;retired;94931
3045;M;45-49;academic/educator;90631
161;M;45-49;self-employed;98107-2117
183;F;45-49;academic/educator;55407
2187;M;45-49;self-employed;60126
4748;M;45-49;self-employed;60302
2304;M;45-49;programmer;94103
5904;F;45-49;programmer;954025
3204;M;45-49;self-employed;80304
1455;F;45-49;other;92126
4701;M;45-49;technician/engineer;18036
4786;M;45-49;doctor/health care;22630
1826;M;45-49;lawyer;49265
1171;M;45-49;programmer;94114
4272;M;45-49;technician/engineer;37923
4584;F;45-49;other;11372
909;M;45-49;executive/managerial;92831
972;M;45-49;academic/educator;2138
2733;M;45-49;technician/engineer;94002
3705;M;45-49;executive/managerial;30076
4348;M;45-49;other;30189
907;F;45-49;doctor/health care;92117
5960;F;45-49;other;70460
109;M;45-49;scientist;92028
1531;M;45-49;technician/engineer;60462
889;M;45-49;writer;10024
5005;M;45-49;self-employed;92807
4881;M;45-49;self-employed;55406
3093;F;45-49;writer;89134
156;F;45-49;executive/managerial;14519
879;M;45-49;self-employed;92018
4121;M;45-49;executive/managerial;8876
4537;F;45-49;academic/educator;1379
5542;M;45-49;executive/managerial;11576
3458;M;45-49;other;2131
3998;M;45-49;other;74354
267;M;45-49;programmer;55001
13;M;45-49;academic/educator;93304
1782;M;45-49;other;23454
5854;M;45-49;executive/managerial;33135
4251;M;45-49;executive/managerial;60139
416;M;45-49;sales/marketing;55076
79;F;45-49;other;98103
421;F;45-49;clerical/admin;55125
998;M;45-49;writer;10019
1103;F;45-49;executive/managerial;60605
5958;M;45-49;sales/marketing;94301
3873;F;45-49;artist;94558
5520;M;45-49;academic/educator;18901
2585;M;45-49;scientist;64081-8102
4306;M;45-49;executive/managerial;67301
5594;F;45-49;other;55419
3483;F;45-49;executive/managerial;30260
5107;F;45-49;other;8081
2185;M;45-49;technician/engineer;27502
4170;M;45-49;executive/managerial;53713
180;M;45-49;programmer;1603
5291;M;45-49;academic/educator;44406
445;M;45-49;programmer;55117
2338;M;45-49;technician/engineer;13152
35;M;45-49;academic/educator;2482
2732;M;45-49;technician/engineer;92805
4510;M;45-49;executive/managerial;92503
3779;F;45-49;artist;98383
4134;F;45-49;programmer;85283
2423;F;45-49;homemaker;1520
2053;M;45-49;lawyer;6416
5942;M;45-49;academic/educator;1867
1960;M;45-49;executive/managerial;55555
3948;F;45-49;programmer;61554
2210;M;45-49;technician/engineer;88005-4313
4161;M;45-49;other;90404
576;F;45-49;scientist;20910
2726;M;45-49;lawyer;2155
5430;F;45-49;academic/educator;26505
2211;M;45-49;doctor/health care;1950
4651;F;45-49;other;10036
661;M;45-49;academic/educator;13114
159;F;45-49;other;37922
1665;M;45-49;technician/engineer;87505
905;F;45-49;programmer;28655
2862;M;45-49;executive/managerial;55066
3919;M;45-49;other;73702
2269;F;45-49;other;11217
4388;M;45-49;clerical/admin;75074
1586;M;45-49;executive/managerial;77351
4494;M;45-49;other;33460
5127;M;45-49;customer service;98502
1061;M;45-49;other;46060
2240;M;45-49;programmer;64117
6039;F;45-49;other;1060
3548;M;45-49;executive/managerial;92965
3738;M;45-49;executive/managerial;01904-1355
4942;M;45-49;programmer;40515
874;M;45-49;scientist;26105
2206;M;45-49;executive/managerial;11201
3369;M;45-49;tradesman/craftsman;14701
856;F;45-49;doctor/health care;2453
3877;M;45-49;academic/educator;33705
4419;F;45-49;programmer;15801
2916;M;45-49;artist;98011
1037;M;45-49;executive/managerial;2081
5490;M;45-49;technician/engineer;80907
1375;F;45-49;customer service;95136
2783;M;45-49;technician/engineer;78750
2450;M;45-49;self-employed;1612
3338;M;45-49;self-employed;8053
1766;F;45-49;other;94566
5952;F;45-49;academic/educator;78231
2612;F;45-49;clerical/admin;94560
2428;M;45-49;technician/engineer;45255
951;M;45-49;artist;10009
867;M;45-49;programmer;95814
769;M;45-49;technician/engineer;2421
5351;F;45-49;academic/educator;85259
526;M;45-49;technician/engineer;94806
4234;F;45-49;clerical/admin;48130
4844;M;45-49;executive/managerial;3840
1057;M;45-49;technician/engineer;73069
4657;M;45-49;sales/marketing;55416
2602;M;45-49;programmer;92104
4131;M;45-49;executive/managerial;97720
3282;M;45-49;clerical/admin;20009
2439;M;45-49;technician/engineer;48105
3304;F;45-49;customer service;92649
211;M;45-49;technician/engineer;90620
4676;M;45-49;sales/marketing;46038
6000;M;45-49;technician/engineer;30075
2646;M;45-49;technician/engineer;18049
2519;F;45-49;artist;14850
3061;M;45-49;artist;29440
4065;F;45-49;customer service;48341
1625;M;45-49;other;4330
2980;M;45-49;executive/managerial;91766
3822;M;45-49;writer;98027
1607;M;45-49;academic/educator;2135
3096;F;45-49;clerical/admin;38028
95;M;45-49;other;98201
4110;F;45-49;executive/managerial;41722
4297;M;45-49;scientist;55391
1869;M;45-49;sales/marketing;95148
2531;F;45-49;executive/managerial;52003
3985;M;45-49;self-employed;1880
5354;F;45-49;clerical/admin;78759
4293;F;45-49;homemaker;55391
4661;M;45-49;scientist;85255
2044;F;45-49;other;49408
1070;F;45-49;artist;20036
3469;M;45-49;technician/engineer;2176
5056;M;45-49;academic/educator;16673
4691;F;45-49;technician/engineer;55419
5616;M;45-49;academic/educator;8840
3279;M;45-49;scientist;92880
5040;M;45-49;programmer;44312
2262;M;45-49;technician/engineer;48116
2140;M;45-49;sales/marketing;46804
2643;M;45-49;technician/engineer;99005
1378;F;45-49;executive/managerial;21044
604;M;45-49;technician/engineer;32256
4168;F;45-49;doctor/health care;37766
5389;M;45-49;executive/managerial;1905
5059;M;45-49;self-employed;22652
40;M;45-49;other;10543
2308;F;45-49;self-employed;48103
1014;F;45-49;technician/engineer;3054
1916;M;45-49;executive/managerial;90405
5838;F;45-49;executive/managerial;2038
3941;M;45-49;technician/engineer;40031
2256;F;45-49;scientist;59840
5783;F;45-49;academic/educator;92106
1028;F;45-49;executive/managerial;3848
2766;M;45-49;executive/managerial;55016
294;F;45-49;homemaker;43147
2355;F;45-49;homemaker;13203
5590;F;45-49;programmer;94117
230;M;45-49;academic/educator;43210
4717;M;45-49;technician/engineer;48310
1317;M;45-49;executive/managerial;98028
3858;F;45-49;homemaker;63119
2241;M;45-49;customer service;60647
3488;M;45-49;technician/engineer;80228
4522;M;45-49;academic/educator;81004
1918;F;45-49;doctor/health care;95209
1533;M;45-49;academic/educator;71711
4472;F;45-49;self-employed;14424
2849;M;45-49;lawyer;94114
4749;M;45-49;other;23462
2441;F;45-49;doctor/health care;42406
5721;M;45-49;lawyer;90046
2104;M;45-49;scientist;60035
4018;F;45-49;writer;75214
3293;M;45-49;sales/marketing;37343
4067;M;45-49;writer;91607
5846;M;45-49;self-employed;78204
3326;M;45-49;executive/managerial;64138
2617;F;45-49;scientist;60081
5580;M;45-49;executive/managerial;1581
4264;M;45-49;academic/educator;60102
1041;M;45-49;artist;94306
4872;M;45-49;academic/educator;3909
2721;M;45-49;sales/marketing;19382
2277;F;45-49;homemaker;13035
1258;M;45-49;executive/managerial;20879
5564;M;45-49;writer;2446
5820;M;45-49;other;43615
2492;F;45-49;artist;37924
4923;M;45-49;tradesman/craftsman;99826
4983;F;45-49;self-employed;55116
5177;M;45-49;sales/marketing;30005
4782;M;45-49;academic/educator;78212
3939;M;45-49;executive/managerial;91405
2477;M;45-49;other;42420
5289;M;45-49;artist;94102
4496;M;45-49;artist;6513
2560;F;45-49;doctor/health care;84318
918;F;45-49;academic/educator;91901
2417;M;45-49;academic/educator;53045
323;M;45-49;programmer;53716
1357;M;45-49;other;34116
137;F;45-49;doctor/health care;78758
2488;F;45-49;artist;31804
5600;F;45-49;other;12833-2000
1271;F;45-49;doctor/health care;54401
3021;F;45-49;scientist;78750
5041;F;45-49;doctor/health care;60031
5163;M;45-49;doctor/health care;53216
2343;F;45-49;academic/educator;1604
639;M;45-49;technician/engineer;85202
185;M;45-49;other;14468
2736;M;45-49;programmer;80303
3666;M;45-49;other;68144
2451;M;45-49;programmer;37853
5939;F;45-49;scientist;77040
3589;F;45-49;other;80010
1049;M;45-49;sales/marketing;95002
2281;M;45-49;lawyer;48104
45;F;45-49;self-employed;94110
1654;F;45-49;other;94114
4002;M;45-49;self-employed;20880
1364;F;45-49;artist;97214
4476;M;45-49;academic/educator;50588
511;F;45-49;college/grad student;15232
2484;M;45-49;customer service;31901
4469;F;45-49;programmer;92037
2724;F;45-49;artist;27514
2142;F;45-49;sales/marketing;46804
4570;M;45-49;technician/engineer;60185
3898;M;45-49;lawyer;1772
6003;F;45-49;technician/engineer;78722
5265;M;45-49;academic/educator;97405
1633;F;45-49;executive/managerial;99701
2312;M;45-49;other;13131
5857;F;45-49;artist;43229
1874;M;45-49;executive/managerial;95076
4133;M;45-49;college/grad student;77009
3952;F;45-49;academic/educator;12449
3002;M;45-49;lawyer;90028
2444;F;45-49;college/grad student;42420
450;M;45-49;academic/educator;24523
127;F;45-49;clerical/admin;1770
731;M;45-49;clerical/admin;55410
5484;M;45-49;technician/engineer;21742
2128;F;45-49;academic/educator;46737
4954;M;45-49;other;92679
5356;M;45-49;other;78703
2222;F;45-49;academic/educator;13088
193;F;45-49;scientist;44106
5129;M;45-49;technician/engineer;40515
107;M;45-49;tradesman/craftsman;63129
1899;F;45-49;doctor/health care;2135
1657;F;45-49;other;10022
2230;F;45-49;academic/educator;60302
2540;F;45-49;doctor/health care;42420
1382;F;45-49;academic/educator;92100
1310;M;45-49;other;92866
933;M;45-49;academic/educator;49419
434;F;45-49;clerical/admin;98155
1289;M;45-49;doctor/health care;78750
1331;M;45-49;other;12065
1734;M;45-49;technician/engineer;94602
6032;M;45-49;executive/managerial;55108
3407;F;45-49;customer service;60050
5248;F;45-49;sales/marketing;22206
5511;M;45-49;academic/educator;92407
831;F;45-49;other;20874
6016;M;45-49;academic/educator;37209
4834;F;45-49;homemaker;3862
1284;M;45-49;self-employed;33334
2229;M;45-49;other;61821
3419;M;45-49;academic/educator;16801
3428;M;45-49;academic/educator;47933
6037;F;45-49;academic/educator;76006
4929;M;45-49;academic/educator;63105
4836;F;45-49;self-employed;4074
2685;M;45-49;executive/managerial;2116
4840;F;45-49;doctor/health care;63135
3888;M;45-49;technician/engineer;2067
3656;F;45-49;customer service;34610
2112;F;45-49;programmer;23116
3668;F;45-49;executive/managerial;33324
187;F;45-49;academic/educator;94061
2650;M;45-49;executive/managerial;75080
3535;M;45-49;tradesman/craftsman;77630
3306;M;45-49;sales/marketing;60045
2203;M;45-49;programmer;53718
632;M;45-49;technician/engineer;7649
2366;F;45-49;self-employed;1532
4838;M;45-49;academic/educator;48309
5010;M;45-49;scientist;63119
5556;M;45-49;doctor/health care;92103
5245;F;45-49;academic/educator;27615
3435;M;45-49;academic/educator;48867
4556;M;45-49;self-employed;55011
4273;M;45-49;retired;30030
5534;M;45-49;self-employed;30102
2542;F;45-49;retired;37922
5060;M;45-49;technician/engineer;84109-2001
3818;M;45-49;technician/engineer;32837
2373;M;45-49;executive/managerial;94109
4826;M;45-49;programmer;55436
2408;F;45-49;academic/educator;1609
2385;F;45-49;artist;1545
2573;M;45-49;self-employed;94536
1643;M;45-49;artist;90813
2819;M;45-49;sales/marketing;44122
78;F;45-49;academic/educator;98029
3430;F;45-49;academic/educator;15208
2563;M;45-49;retired;53132
537;M;45-49;sales/marketing;7704
4;M;45-49;executive/managerial;2460
4735;M;45-49;clerical/admin;50312
4614;F;45-49;academic/educator;10469
2402;M;45-49;technician/engineer;32024
1225;M;45-49;executive/managerial;61081
1477;F;45-49;academic/educator;90601
5582;M;45-49;academic/educator;50011
5078;M;45-49;executive/managerial;19067
1745;M;45-49;other;94114
3013;M;45-49;technician/engineer;97124
2512;F;45-49;sales/marketing;36109
3348;M;45-49;self-employed;94546
1274;M;45-49;executive/managerial;37343
2452;M;45-49;executive/managerial;1545
2702;M;45-49;doctor/health care;65201
4224;F;45-49;academic/educator;48198
2372;F;45-49;executive/managerial;1602
6014;M;45-49;academic/educator;80634
4664;F;45-49;executive/managerial;77006
4993;M;45-49;technician/engineer;54022
5203;F;45-49;doctor/health care;1545
5969;M;45-49;retired;77706
5943;F;45-49;academic/educator;19806
1188;M;45-49;executive/managerial;72212
5109;F;45-49;doctor/health care;19802
4064;M;45-49;other;20851
5286;M;45-49;self-employed;97068
4305;F;45-49;technician/engineer;27616
3201;M;45-49;executive/managerial;35216
5072;M;45-49;technician/engineer;97330
216;M;45-49;retired;52761
2264;F;45-49;executive/managerial;37877
3747;M;45-49;retired;89109
4015;F;45-49;clerical/admin;75605
3670;M;45-49;sales/marketing;55123
2034;F;45-49;artist;1851
5928;M;45-49;academic/educator;14760
5910;F;45-49;writer;10033
2487;M;45-49;executive/managerial;55438
550;M;45-49;farmer;21559
1576;F;45-49;homemaker;85202
1074;M;45-49;technician/engineer;48073
1540;M;45-49;other;97214
5947;F;45-49;self-employed;97215
4274;F;45-49;academic/educator;4258
4994;M;45-49;technician/engineer;56001
2295;M;45-49;lawyer;72316
5504;M;45-49;executive/managerial;85287-2702
4176;M;45-49;executive/managerial;19008
4426;M;45-49;technician/engineer;93401
4882;M;45-49;lawyer;3301
447;F;45-49;lawyer;55105
4268;F;45-49;writer;4046
564;M;45-49;academic/educator;49419
4927;M;45-49;other;97520
2291;M;45-49;academic/educator;13214
5410;F;45-49;artist;21212
2981;M;45-49;doctor/health care;52556
2666;M;45-49;self-employed;63128
1846;M;45-49;programmer;95051
5249;F;45-49;sales/marketing;75006
4211;M;45-49;customer service;77662
1798;M;45-49;lawyer;22204
5507;M;45-49;executive/managerial;44325
2309;F;45-49;other;8901
4408;F;45-49;artist;19033
432;M;45-49;self-employed;55306
33;M;45-49;clerical/admin;55421
5448;M;45-49;unemployed;60626
2317;F;45-49;homemaker;57108
1355;F;45-49;writer;4240
1415;M;45-49;sales/marketing;22901
3310;M;45-49;sales/marketing;12561
2130;M;45-49;other;3060
3866;M;45-49;sales/marketing;63130
4278;F;45-49;executive/managerial;9094
1233;F;45-49;writer;94519
4191;F;45-49;scientist;55446
5855;M;50-55;executive/managerial;19462
2048;M;50-55;doctor/health care;49456
2468;M;50-55;academic/educator;44240
2754;M;50-55;programmer;60148
2574;M;50-55;doctor/health care;6511
148;M;50-55;technician/engineer;57747
2391;M;50-55;tradesman/craftsman;13126
1336;F;50-55;writer;95051
4016;M;50-55;other;33901
6;F;50-55;homemaker;55117
5209;M;50-55;academic/educator;46077
2420;M;50-55;executive/managerial;37938
5325;F;50-55;executive/managerial;86001
2159;F;50-55;sales/marketing;60618
3241;F;50-55;other;20004
2110;M;50-55;lawyer;46802
5633;M;50-55;academic/educator;98262
5577;M;50-55;academic/educator;12970
4127;M;50-55;technician/engineer;16803
1901;M;50-55;executive/managerial;94024
2715;F;50-55;college/grad student;96822
3169;M;50-55;other;23518
2305;M;50-55;writer;48104
5123;M;50-55;programmer;34761
895;M;50-55;academic/educator;34683
4839;F;50-55;doctor/health care;95014
2049;F;50-55;other;13210
796;M;50-55;doctor/health care;98237
2550;M;50-55;executive/managerial;37931
2534;F;50-55;doctor/health care;37922
2729;M;50-55;executive/managerial;17402
1986;M;50-55;retired;91977
3827;M;50-55;artist;87020
446;F;50-55;other;55042
1143;M;50-55;executive/managerial;94024
1437;M;50-55;clerical/admin;89102
4943;F;50-55;other;55401
5051;F;50-55;executive/managerial;11771
581;M;50-55;sales/marketing;73543
2746;M;50-55;sales/marketing;50265-2850
1748;M;50-55;academic/educator;4240
4328;M;50-55;clerical/admin;75650
2596;M;50-55;executive/managerial;48152
5741;M;50-55;retired;60622
2320;F;50-55;academic/educator;6043
2878;F;50-55;writer;88005
3791;M;50-55;tradesman/craftsman;60516
3367;M;50-55;self-employed;10025
3765;F;50-55;clerical/admin;34744
5603;M;50-55;executive/managerial;2461
5130;F;50-55;academic/educator;33149
2609;F;50-55;programmer;55391
366;M;50-55;scientist;55126
3380;M;50-55;other;20815
2360;M;50-55;doctor/health care;13210
3576;M;50-55;executive/managerial;68046
6002;M;50-55;other;43231
5926;F;50-55;executive/managerial;65712
1885;M;50-55;technician/engineer;94611
2001;M;50-55;academic/educator;48197
1224;M;50-55;retired;2125
771;F;50-55;academic/educator;75087
4284;M;50-55;executive/managerial;40601
3108;M;50-55;doctor/health care;22039
1007;M;50-55;programmer;1960
2072;F;50-55;programmer;21133
1363;M;50-55;executive/managerial;1915
1032;M;50-55;self-employed;19425
1564;M;50-55;academic/educator;1096
4395;M;50-55;doctor/health care;43402
1505;M;50-55;lawyer;90041
657;F;50-55;retired;34691
4498;M;50-55;executive/managerial;76054
4497;M;50-55;other;29678
5889;M;50-55;writer;6033
893;F;50-55;doctor/health care;85016
1970;M;50-55;retired;89052
171;F;50-55;technician/engineer;55441
4257;M;50-55;self-employed;38122
154;M;50-55;writer;94530
4239;M;50-55;executive/managerial;52402
5446;F;50-55;academic/educator;65203
5810;M;50-55;self-employed;95070
4930;M;50-55;technician/engineer;63033
1750;M;50-55;customer service;10128
3211;M;50-55;self-employed;20015
3186;M;50-55;academic/educator;92122
2170;F;50-55;self-employed;99114
458;M;50-55;self-employed;55405-2546
942;F;50-55;doctor/health care;85716
1436;F;50-55;doctor/health care;97005
1192;M;50-55;self-employed;98103
4677;M;50-55;doctor/health care;5055
5806;F;50-55;academic/educator;8826
1043;F;50-55;lawyer;87004
3994;M;50-55;executive/managerial;43081
3329;M;50-55;tradesman/craftsman;72601
4184;M;50-55;executive/managerial;32114
240;M;50-55;technician/engineer;55113
4931;M;50-55;technician/engineer;90031
5093;M;50-55;executive/managerial;19047
1959;F;50-55;retired;53092
1410;M;50-55;executive/managerial;94404
4645;F;50-55;doctor/health care;48094
3252;M;50-55;other;76067
4815;F;50-55;tradesman/craftsman;4849
1275;M;50-55;technician/engineer;39567
2139;F;50-55;clerical/admin;33615
3511;M;50-55;other;88004
4147;F;50-55;executive/managerial;2889
5657;M;50-55;sales/marketing;92026
615;M;50-55;technician/engineer;32951
3233;M;50-55;artist;60660
700;M;50-55;technician/engineer;14650
2738;F;50-55;artist;22181
5713;F;50-55;executive/managerial;91362
5528;M;50-55;academic/educator;45840
4418;F;50-55;other;2139
2405;M;50-55;farmer;78065
1967;M;50-55;executive/managerial;92116
4500;M;50-55;executive/managerial;76054
4464;F;50-55;academic/educator;62052
868;M;50-55;technician/engineer;01702-7224
4369;M;50-55;executive/managerial;30306
1387;F;50-55;retired;94702
841;F;50-55;sales/marketing;92119
238;F;50-55;executive/managerial;90291
2765;M;50-55;executive/managerial;2420
3619;M;50-55;self-employed;97116
1862;M;50-55;sales/marketing;95129
1135;M;50-55;retired;98201
5848;M;50-55;writer;20009
3482;M;50-55;technician/engineer;8043
2279;M;50-55;executive/managerial;8816
959;M;50-55;lawyer;44622
3578;M;50-55;clerical/admin;96714
797;F;50-55;executive/managerial;20175
4159;F;50-55;homemaker;1450
2822;M;50-55;executive/managerial;10003
2088;M;50-55;executive/managerial;60618
4744;M;50-55;scientist;12740
4634;M;50-55;writer;98119
2499;M;50-55;other;36109
4157;M;50-55;tradesman/craftsman;97321
4311;M;50-55;retired;68502
5012;M;50-55;scientist;48103
5593;M;50-55;self-employed;90210
5861;F;50-55;academic/educator;98499
3215;F;50-55;retired;55447
4944;M;50-55;technician/engineer;14568
3836;F;50-55;farmer;84770
2278;M;50-55;technician/engineer;1536
325;F;50-55;clerical/admin;55112
1867;M;50-55;executive/managerial;95008
5876;M;50-55;executive/managerial;30066
689;F;50-55;other;48103
654;M;50-55;executive/managerial;75023
1111;F;50-55;self-employed;44319
5062;M;50-55;self-employed;65401
4729;M;50-55;self-employed;55347
953;M;50-55;writer;97030
1167;F;50-55;academic/educator;55126
2496;M;50-55;academic/educator;37932
949;M;50-55;technician/engineer;96753
5653;M;50-55;academic/educator;74105
5311;M;50-55;other;62025-8000
6033;M;50-55;retired;78232
3755;F;50-55;sales/marketing;8810
4467;F;50-55;doctor/health care;15333
4119;M;50-55;academic/educator;39401
2697;F;50-55;technician/engineer;87031
2352;M;50-55;retired;41076
4644;M;50-55;academic/educator;19481
4519;M;50-55;executive/managerial;38135
1294;F;50-55;writer;11217
4820;M;50-55;lawyer;4210
523;M;50-55;executive/managerial;55105
3687;F;50-55;academic/educator;62221
3444;M;50-55;sales/marketing;33401
3864;M;50-55;writer;29630
3039;F;50-55;clerical/admin;33611
4145;F;50-55;academic/educator;78681
3839;M;50-55;sales/marketing;2651
3143;F;50-55;self-employed;90272
1156;F;50-55;artist;33334
3924;M;50-55;programmer;90254
296;M;50-55;customer service;89432
3477;F;50-55;academic/educator;10024
4004;M;50-55;other;21050
332;M;50-55;academic/educator;55109
6020;M;50-55;self-employed;10023
1145;M;50-55;clerical/admin;92103
4854;F;50-55;retired;3851
1861;M;50-55;self-employed;92129
2784;M;50-55;writer;20007
4968;F;50-55;writer;95404
5758;F;50-55;academic/educator;29642
1897;F;50-55;artist;94530
5584;F;50-55;other;10016
1961;F;50-55;clerical/admin;91911
2930;M;50-55;technician/engineer;45420
3083;F;50-55;other;97403
794;M;50-55;writer;10543
4506;M;50-55;self-employed;29464
1062;M;50-55;unemployed;59457
2019;M;50-55;academic/educator;27705
2476;M;50-55;programmer;78703
2497;F;50-55;sales/marketing;37922
3718;M;50-55;technician/engineer;7728
1631;F;50-55;other;94514
5549;F;50-55;homemaker;76034
2141;F;50-55;self-employed;48706
1623;M;50-55;scientist;7746
5422;M;50-55;executive/managerial;94114
989;M;50-55;other;20706
5864;F;50-55;academic/educator;28043
910;F;50-55;other;98226
1002;M;50-55;lawyer;7043
2382;M;50-55;retired;59715
1883;F;50-55;other;94521
5993;F;50-55;writer;50010
1212;F;50-55;academic/educator;60089
2039;M;50-55;self-employed;60060
1287;F;50-55;executive/managerial;94611
2375;F;50-55;executive/managerial;13027
1118;M;50-55;retired;2718
1490;M;50-55;executive/managerial;90505
67;F;50-55;customer service;60181
1575;F;50-55;executive/managerial;94949
3989;M;50-55;programmer;30030
2271;M;50-55;sales/marketing;13210
1591;M;50-55;executive/managerial;26501
4245;M;50-55;programmer;44286
4479;M;50-55;retired;33015
1868;M;50-55;lawyer;92346
2067;M;50-55;self-employed;6430
5139;M;50-55;self-employed;12866
493;M;50-55;executive/managerial;55016
612;M;50-55;executive/managerial;95020
4781;F;50-55;doctor/health care;4086
3852;M;50-55;self-employed;60302
5144;F;50-55;other;66762
2363;M;50-55;sales/marketing;95823
4502;M;50-55;other;1379
2762;M;50-55;self-employed;63131
2348;M;50-55;programmer;6082
552;M;50-55;tradesman/craftsman;23456
593;F;50-55;academic/educator;91711
4373;M;50-55;programmer;32920
984;M;50-55;self-employed;92129
1648;M;50-55;sales/marketing;85202
2026;M;50-55;self-employed;49277
1071;M;50-55;self-employed;13045
1199;M;50-55;retired;77459
697;F;50-55;doctor/health care;97330
4255;M;50-55;programmer;13041
2841;M;50-55;programmer;98056
4940;F;50-55;lawyer;94102
1998;F;50-55;homemaker;24018
5128;M;50-55;executive/managerial;94709
5498;F;50-55;academic/educator;62901
2459;M;50-55;executive/managerial;44313
